time,flow,temp,salt
2000-03-26,0.947,8.6442708333,0
2000-03-27,1.537,6.9984375,0
2000-03-28,1.981,6.0989583333,0
2000-03-29,1.834,5.9432291667,0
2000-03-30,1.458,5.8255208333,0
2000-03-31,1.222,6.2317708333,0
2000-04-01,1.04,7.04375,0
2000-04-02,0.99,8.1140625,0
2000-04-03,0.853,9.5713541667,0
2000-04-04,0.802,9.7119791667,0
2000-04-05,0.881,8.5265625,0
2000-04-06,0.705,7.1447916667,0
2000-04-07,0.612,6.0354166667,0
2000-04-08,0.604,7.2791666667,0
2000-04-09,0.6,7.9661458333,0
2000-04-10,0.558,8.621875,0
2000-04-11,0.53,8.5875,0
2000-04-12,0.521,7.6864583333,0
2000-04-13,0.529,7.6197916667,0
2000-04-14,0.486,7.8427083333,0
2000-04-15,0.477,8.7848958333,0
2000-04-16,0.482,9.9270833333,0
2000-04-17,0.45,10.9348958333,0
2000-04-18,0.448,11.6911458333,0
2000-04-19,0.448,12.528125,0
2000-04-20,0.425,13.7041666667,0
2000-04-21,0.409,15.1171875,0
2000-04-22,0.409,15.690625,0
2000-04-23,0.409,14.9380208333,0
2000-04-24,0.425,14.3635416667,0
2000-04-25,0.425,14.5057291667,0
2000-04-26,0.41,15.6213541667,0
2000-04-27,0.425,17.1958333333,0
2000-04-28,0.409,17.0760416667,0
2000-04-29,0.409,16.1864583333,0
2000-04-30,0.409,14.9703125,0
2000-05-01,0.409,14.3307291667,0
2000-05-02,0.408,14.2729166667,0
2000-05-03,0.408,14.8416666667,0
2000-05-04,0.408,15.8322916667,0
2000-05-05,0.407,17.0755208333,0
2000-05-06,0.407,18.2890625,0
2000-05-07,0.407,18.7645833333,0
2000-05-08,0.407,18.9552083333,0
2000-05-09,0.396,19.03125,0
2000-05-10,0.396,19.6729166667,0
2000-05-11,0.473,19.959375,0
2000-05-12,0.408,19.8166666667,0
2000-05-13,0.408,19.6359375,0
2000-05-14,0.408,19.4973958333,0
2000-05-15,0.408,20.0338541667,0
2000-05-16,0.389,19.5255208333,0
2000-05-17,0.397,17.5864583333,0
2000-05-18,0.397,14.9682291667,0
2000-05-19,0.397,12.0875,0
2000-05-20,0.409,10.5140625,0
2000-05-21,0.398,10.3083333333,0
2000-05-22,0.398,11.3828125,0
2000-05-23,0.398,12.5010416667,0
2000-05-24,0.398,13.6630208333,0
2000-05-25,0.409,14.6020833333,0
2000-05-26,0.448,14.6536458333,0
2000-05-27,0.398,14.015625,0
2000-05-28,0.39,13.01875,0
2000-05-29,0.398,11.9739583333,0
2000-05-30,0.408,11.6786458333,0
2000-05-31,0.397,13.0057291667,0
2000-06-01,0.389,15.4635416667,0
2000-06-02,0.379,17.7776041667,0
2000-06-03,0.379,19.1072916667,0
2000-06-04,0.408,18.9125,0
2000-06-05,0.389,17.2109375,0
2000-06-06,0.548,15.6140625,0
2000-06-07,0.406,14.9588541667,0
2000-06-08,0.401,16.6630208333,0
2000-06-09,0.389,18.3375,0
2000-06-10,0.379,19.2276041667,0
2000-06-11,0.379,19.5703125,0
2000-06-12,0.379,18.934375,0
2000-06-13,0.367,18.7447916667,0
2000-06-14,0.367,18.4015625,0
2000-06-15,0.367,17.1682291667,0
2000-06-16,0.367,15.3802083333,0
2000-06-17,0.354,15.6661458333,0
2000-06-18,0.354,18.2463541667,0
2000-06-19,0.354,21.9026041667,0
2000-06-20,0.342,24.2776041667,0
2000-06-21,0.342,23.9,0
2000-06-22,0.457,21.5619791667,0
2000-06-23,0.366,18.19375,0
2000-06-24,0.366,15.659375,0
2000-06-25,0.379,14.096875,0
2000-06-26,0.378,12.865625,0
2000-06-27,0.366,12.4395833333,0
2000-06-28,0.36,12.6401041667,0
2000-06-29,0.355,13.3260416667,0
2000-06-30,0.356,14.8932291667,0
2000-07-01,0.355,17.1151041667,0
2000-07-02,0.368,18.2125,0
2000-07-03,0.355,18.3921875,0
2000-07-04,0.354,18.0588541667,0
2000-07-05,0.887,17.2557291667,0
2000-07-06,0.67,16.5791666667,0
2000-07-07,0.544,15.4958333333,0
2000-07-08,0.554,14.59375,0
2000-07-09,0.473,13.83125,0
2000-07-10,0.554,13.2828125,0
2000-07-11,0.509,13.3286458333,0
2000-07-12,0.717,13.3453125,0
2000-07-13,0.637,12.9854166667,0
2000-07-14,0.713,12.7520833333,0
2000-07-15,2.624,12.8953125,0
2000-07-16,2.397,13.2276041667,0
2000-07-17,2.302,13.803125,0
2000-07-18,1.924,14.2432291667,0
2000-07-19,1.227,15.1223958333,0
2000-07-20,0.934,15.5734375,0
2000-07-21,0.71,15.1489583333,0
2000-07-22,0.587,16.0223958333,0
2000-07-23,0.543,16.2125,0
2000-07-24,0.503,16.0770833333,0
2000-07-25,0.877,16.5536458333,0
2000-07-26,0.944,16.3020833333,0
2000-07-27,0.958,15.85,0
2000-07-28,1.016,15.7088541667,0
2000-07-29,1.4,16.1203125,0
2000-07-30,1.457,16.4380208333,0
2000-07-31,1.126,18.0020833333,0
2000-08-01,0.874,18.8729166667,0
2000-08-02,0.726,18.68125,0
2000-08-03,0.613,18.246875,0
2000-08-04,0.603,17.1239583333,0
2000-08-05,0.508,16.7807291667,0
2000-08-06,0.478,17.3354166667,0
2000-08-07,0.448,17.9802083333,0
2000-08-08,0.446,18.3380208333,0
2000-08-09,0.423,18.9505208333,0
2000-08-10,0.423,18.9958333333,0
2000-08-11,0.407,19.1875,0
2000-08-12,0.407,19.6958333333,0
2000-08-13,0.396,20.1119791667,0
2000-08-14,0.396,20.4578125,0
2000-08-15,0.393,20.3796875,0
2000-08-16,0.396,20.1416666667,0
2000-08-17,0.388,19.5432291667,0
2000-08-18,0.388,19.3234375,0
2000-08-19,1.793,19.3234375,0
2000-08-20,0.776,18.3979166667,0
2000-08-21,0.821,17.5317708333,0
2000-08-22,0.515,16.7645833333,0
2000-08-23,0.474,16.2140625,0
2000-08-24,0.446,16.4859375,0
2000-08-25,0.423,17.6151041667,0
2000-08-26,0.423,17.7833333333,0
2000-08-27,0.423,17.2963541667,0
2000-08-28,2.228,16.94375,0
2000-08-29,1.535,15.6364583333,0
2000-08-30,0.995,15.0901041667,0
2000-08-31,0.788,15.0760416667,0
2000-09-01,0.645,14.6619791667,0
2000-09-02,0.873,14.4807291667,0
2000-09-03,1.271,14.0604166667,0
2000-09-04,1.776,13.703125,0
2000-09-05,1.513,13.5661458333,0
2000-09-06,1.158,13.6473958333,0
2000-09-07,1.833,14.5885416667,0
2000-09-08,1.543,15.7609375,0
2000-09-09,1.309,16.7395833333,0
2000-09-10,1.005,17.8604166667,0
2000-09-11,0.844,18.8390625,0
2000-09-12,0.712,18.65,0
2000-09-13,0.639,18.4661458333,0
2000-09-14,0.569,18.2166666667,0
2000-09-15,0.532,16.5380208333,0
2000-09-16,0.5,15.6619791667,0
2000-09-17,0.683,15.3692708333,0
2000-09-18,0.533,14.8723958333,0
2000-09-19,0.501,14.846875,0
2000-09-20,0.501,14.4072916667,0
2000-09-21,0.554,14.0796875,0
2000-09-22,0.616,13.5125,0
2000-09-23,0.593,13.6088541667,0
2000-09-24,0.593,14.5130208333,0
2000-09-25,0.561,15.3302083333,0
2000-09-26,0.557,15.8432291667,0
2000-09-27,0.531,16.3645833333,0
2000-09-28,0.531,16.9078125,0
2000-09-29,0.527,16.2864583333,0
2000-09-30,0.504,15.6572916667,0
2000-10-01,0.504,14.81875,0
2000-10-02,3.227,13.5166666667,0
2000-10-03,2.178,12.9427083333,0
2000-10-04,1.407,12.7145833333,0
2000-10-05,1.015,11.6984375,0
2000-10-06,1.054,10.2072916667,0
2000-10-07,0.859,9.0177083333,0
2000-10-08,0.779,8.5479166667,0
2000-10-09,1.019,8.6291666667,0
2000-10-10,0.826,9.6223958333,0
2000-10-11,1.145,10.7,0
2000-10-12,1.326,11.0479166667,0
2000-10-13,1.122,11.2802083333,0
2000-10-14,0.966,11.4567708333,0
2000-10-15,0.853,12.05,0
2000-10-16,0.743,11.7359375,0
2000-10-17,0.659,11.3114583333,0
2000-10-18,0.597,11.1416666667,0
2000-10-19,0.554,10.4078125,0
2000-10-20,0.614,11.1989583333,0
2000-10-21,0.556,12.6614583333,0
2000-10-22,0.554,13.28125,0
2000-10-23,0.527,13.43125,0
2000-10-24,0.667,13.0526041667,0
2000-10-25,0.565,12.1385416667,0
2000-10-26,0.588,11.2130208333,0
2000-10-27,0.593,11.1026041667,0
2000-10-28,0.884,10.7708333333,0
2000-10-29,2.274,10.9755208333,0
2000-10-30,1.878,10.9385416667,0
2000-10-31,1.474,10.0296875,0
2000-11-01,1.069,9.5645833333,0
2000-11-02,1.338,8.8140625,0
2000-11-03,1.266,8.3432291667,0
2000-11-04,1.108,8.2223958333,0
2000-11-05,1.09,8.1270833333,0
2000-11-06,0.957,8.3651041667,0
2000-11-07,0.929,8.7572916667,0
2000-11-08,0.829,9.0416666667,0
2000-11-09,0.835,8.609375,0
2000-11-10,0.697,7.8203125,0
2000-11-11,0.66,7.8182291667,0
2000-11-12,0.648,7.959375,0
2000-11-13,0.786,8.1333333333,0
2000-11-14,0.766,8.28125,0
2000-11-15,0.751,7.7473958333,0
2000-11-16,0.79,6.8916666667,0
2000-11-17,0.724,6.6083333333,0
2000-11-18,0.695,6.6859375,0
2000-11-19,0.72,6.4598958333,0
2000-11-20,0.814,6.4473958333,0
2000-11-21,0.764,6.7244791667,0
2000-11-22,0.81,7.184375,0
2000-11-23,0.976,7.56875,0
2000-11-24,1.199,7.4848958333,0
2000-11-25,1.383,7.3104166667,0
2000-11-26,1.287,6.7515625,0
2000-11-27,1.088,7.4635416667,0
2000-11-28,0.903,9.0203125,0
2000-11-29,1.571,10.1822916667,0
2000-11-30,1.665,11.0901041667,0
2000-12-01,1.35,11.2505208333,0
2000-12-02,1.319,10.6453125,0
2000-12-03,1.015,9.5979166667,0
2000-12-04,0.914,9.328125,0
2000-12-05,0.902,8.8109375,0
2000-12-06,0.826,8.9177083333,0
2000-12-07,0.922,10.2015625,0
2000-12-08,0.998,10.2145833333,0
2000-12-09,0.979,10.3723958333,0
2000-12-10,1.021,10.8203125,0
2000-12-11,1.081,11.0447916667,0
2000-12-12,1.3,11.559375,0
2000-12-13,4.147,10.9916666667,0
2000-12-14,3.299,9.3927083333,0
2000-12-15,2.487,6.83125,0
2000-12-16,2.682,4.05625,0
2000-12-17,2.618,2.7010416667,0
2000-12-18,1.941,2.3401041667,0
2000-12-19,1.469,1.959375,0
2000-12-20,1.102,1.9078125,0
2000-12-21,0.928,0.8453125,0
2000-12-22,0.799,0.1,0
2000-12-23,0.72,0.1078125,0
2000-12-24,0.664,0.4796875,0
2000-12-25,0.65,1.1057291667,0
2000-12-26,0.592,1.9088541667,0
2000-12-27,0.581,1.5192708333,0
2000-12-28,0.605,1.3010416667,0
2000-12-29,0.543,1.4088541667,0
2000-12-30,0.503,0.9192708333,0
2000-12-31,0.5,1.2572916667,0
2001-01-01,0.472,3.1338541667,0
2001-01-02,0.966,4.7,0
2001-01-03,1.608,6.1916666667,0
2001-01-04,1.705,7.7848958333,0
2001-01-05,1.638,7.5708333333,0
2001-01-06,6.865,7.0484375,0
2001-01-07,6.41,6.2770833333,0
2001-01-08,3.632,5.2609375,0
2001-01-09,2.549,3.896875,0
2001-01-10,2.071,3.3520833333,0
2001-01-11,2.049,2.1854166667,0
2001-01-12,1.89,0.6739583333,0
2001-01-13,1.805,0.1,0
2001-01-14,1.387,0.1,0
2001-01-15,1.153,0.1,0
2001-01-16,0.962,0.1,0
2001-01-17,0.823,0.1,0
2001-01-18,0.739,0.1,0
2001-01-19,0.677,0.1,0
2001-01-20,0.619,0.7291666667,0
2001-01-21,0.597,1.3692708333,0
2001-01-22,0.556,2.8958333333,0
2001-01-23,1.441,5.0682291667,0
2001-01-24,3.175,6.6796875,0
2001-01-25,3.163,6.9041666667,0
2001-01-26,3.059,5.9916666667,0
2001-01-27,2.705,4.2932291667,0
2001-01-28,3.778,3.5526041667,0
2001-01-29,3.428,2.4364583333,0
2001-01-30,2.354,1.4859375,0
2001-01-31,1.683,0.6463541667,0
2001-02-01,1.292,0.1,0
2001-02-02,1.034,0.2859375,0
2001-02-03,0.968,1.8276041667,0
2001-02-04,1.41,4.4348958333,0
2001-02-05,5.617,7.4515625,0
2001-02-06,6.656,9.540625,0
2001-02-07,5.34,10.9630208333,0
2001-02-08,5.089,9.4916666667,0
2001-02-09,3.866,7.1677083333,0
2001-02-10,2.573,6.7145833333,0
2001-02-11,1.774,6.225,0
2001-02-12,1.41,6.7515625,0
2001-02-13,1.325,6.7135416667,0
2001-02-14,1.065,5.8755208333,0
2001-02-15,0.946,4.409375,0
2001-02-16,0.873,3.9052083333,0
2001-02-17,0.906,3.8260416667,0
2001-02-18,0.761,3.621875,0
2001-02-19,0.7,3.784375,0
2001-02-20,0.688,4.0807291667,0
2001-02-21,0.647,4.6348958333,0
2001-02-22,0.756,4.153125,0
2001-02-23,0.743,2.578125,0
2001-02-24,0.95,0.7151041667,0
2001-02-25,1.038,0.1,0
2001-02-26,1.012,0.1,0
2001-02-27,0.92,0.6895833333,0
2001-02-28,0.854,1.90625,0
2001-03-01,0.787,2.3026041667,0
2001-03-02,0.754,2.0317708333,0
2001-03-03,0.735,1.8182291667,0
2001-03-04,0.707,1.8651041667,0
2001-03-05,0.728,2.1234375,0
2001-03-06,0.65,3.3223958333,0
2001-03-07,0.667,4.9239583333,0
2001-03-08,0.768,6.8338541667,0
2001-03-09,0.858,8.6390625,0
2001-03-10,1.129,10.1848958333,0
2001-03-11,1.801,10.5333333333,0
2001-03-12,2.562,9.5927083333,0
2001-03-13,3.023,8.4119791667,0
2001-03-14,2.677,7.2270833333,0
2001-03-15,2.135,7.3734375,0
2001-03-16,1.827,8.046875,0
2001-03-17,1.404,8.8755208333,0
2001-03-18,1.201,7.8552083333,0
2001-03-19,1.646,5.6145833333,0
2001-03-20,2.068,4.2338541667,0
2001-03-21,2.168,3.8317708333,0
2001-03-22,2.184,5.4755208333,0
2001-03-23,1.93,7.8578125,0
2001-03-24,2.408,8.1932291667,0
2001-03-25,2.816,6.9442708333,0
2001-03-26,5.062,5.2942708333,0
2001-03-27,3.565,4.0395833333,0
2001-03-28,2.395,5.0109375,0
2001-03-29,1.813,5.9697916667,0
2001-03-30,1.424,7.6755208333,0
2001-03-31,1.103,9.4,0
2001-04-01,0.966,11.0677083333,0
2001-04-02,0.9,12.7583333333,0
2001-04-03,0.846,12.7296875,0
2001-04-04,0.741,11.5447916667,0
2001-04-05,0.82,10.428125,0
2001-04-06,0.781,9.6354166667,0
2001-04-07,0.835,9.0875,0
2001-04-08,0.935,8.8817708333,0
2001-04-09,1.008,8.3067708333,0
2001-04-10,0.982,8.0078125,0
2001-04-11,1.022,7.51875,0
2001-04-12,0.896,6.3385416667,0
2001-04-13,0.879,4.459375,0
2001-04-14,0.811,3.8197916667,0
2001-04-15,0.82,4.0484375,0
2001-04-16,3.802,4.875,0
2001-04-17,3.395,5.725,0
2001-04-18,2.689,5.0729166667,0
2001-04-19,2.508,4.2385416667,0
2001-04-20,2.56,3.6520833333,0
2001-04-21,2.37,4.0953125,0
2001-04-22,1.956,5.6552083333,0
2001-04-23,1.523,7.7973958333,0
2001-04-24,1.197,9.5192708333,0
2001-04-25,1.104,10.3458333333,0
2001-04-26,1.075,10.2729166667,0
2001-04-27,1.259,10.0776041667,0
2001-04-28,1.547,10.7682291667,0
2001-04-29,2.079,12.30625,0
2001-04-30,2.208,13.9026041667,0
2001-05-01,1.604,15.7927083333,0
2001-05-02,1.265,16.9802083333,0
2001-05-03,1.065,15.8848958333,0
2001-05-04,1.136,14.1567708333,0
2001-05-05,0.915,11.675,0
2001-05-06,0.795,10.2651041667,0
2001-05-07,0.745,10.8020833333,0
2001-05-08,0.654,12.7572916667,0
2001-05-09,0.608,15.5046875,0
2001-05-10,0.574,16.9588541667,0
2001-05-11,0.533,17.9859375,0
2001-05-12,0.501,18.3401041667,0
2001-05-13,0.473,17.5661458333,0
2001-05-14,0.473,16.8796875,0
2001-05-15,0.502,16.0598958333,0
2001-05-16,0.448,15.0817708333,0
2001-05-17,0.545,13.7458333333,0
2001-05-18,0.48,12.9333333333,0
2001-05-19,0.508,12.353125,0
2001-05-20,0.454,12.0401041667,0
2001-05-21,0.446,12.7052083333,0
2001-05-22,0.423,13.815625,0
2001-05-23,0.407,15.2765625,0
2001-05-24,0.407,16.3317708333,0
2001-05-25,0.396,17.5635416667,0
2001-05-26,0.396,17.9588541667,0
2001-05-27,0.388,18.6588541667,0
2001-05-28,0.388,19.2578125,0
2001-05-29,0.388,18.6770833333,0
2001-05-30,0.378,17.8462951031,0
2001-05-31,0.378,15.969523196,0
2001-06-01,0.378,13.9135416667,0
2001-06-02,0.378,12.2185996563,0
2001-06-03,0.538,11.390625,0
2001-06-04,0.508,12.1385416667,0
2001-06-05,0.449,13.44375,0
2001-06-06,0.407,14.6140625,0
2001-06-07,0.405,14.6765625,0
2001-06-08,0.429,13.7088541667,0
2001-06-09,0.407,12.90625,0
2001-06-10,0.397,12.4036458333,0
2001-06-11,0.394,12.8770833333,0
2001-06-12,0.427,13.4880208333,0
2001-06-13,0.407,14.2052083333,0
2001-06-14,0.396,15.7010416667,0
2001-06-15,0.388,16.4880208333,0
2001-06-16,0.388,16.4786458333,0
2001-06-17,0.421,15.7598958333,0
2001-06-18,0.622,14.5166666667,0
2001-06-19,0.558,14.2296875,0
2001-06-20,0.502,14.7333333333,0
2001-06-21,0.474,14.6583333333,0
2001-06-22,0.447,15.0552083333,0
2001-06-23,0.447,15.6567708333,0
2001-06-24,0.424,16.5192708333,0
2001-06-25,0.408,18.646875,0
2001-06-26,0.397,20.1364583333,0
2001-06-27,0.396,20.478125,0
2001-06-28,0.423,20.5177083333,0
2001-06-29,0.396,19.7140625,0
2001-06-30,0.388,18.9786458333,0
2001-07-01,0.504,18.3364583333,0
2001-07-02,0.409,18.1385416667,0
2001-07-03,0.396,18.8734375,0
2001-07-04,0.388,20.521875,0
2001-07-05,0.378,22.3828125,0
2001-07-06,0.378,22.6,0
2001-07-07,0.378,21.6104166667,0
2001-07-08,0.378,20.0796875,0
2001-07-09,0.396,19.0088541667,0
2001-07-10,0.378,17.9822916667,0
2001-07-11,0.391,17.4395833333,0
2001-07-12,0.38,16.8588541667,0
2001-07-13,0.38,15.81875,0
2001-07-14,0.368,15.559375,0
2001-07-15,0.453,15.396875,0
2001-07-16,0.392,15.746875,0
2001-07-17,0.38,16.0604166667,0
2001-07-18,0.38,16.3598958333,0
2001-07-19,0.38,16.396875,0
2001-07-20,1.243,16.3348958333,0
2001-07-21,0.787,17.3192708333,0
2001-07-22,0.542,18.3869791667,0
2001-07-23,0.445,19.9739583333,0
2001-07-24,0.421,21.1572916667,0
2001-07-25,0.401,21.3494791667,0
2001-07-26,0.392,22.1005208333,0
2001-07-27,0.392,22.5947916667,0
2001-07-28,0.382,22.4880208333,0
2001-07-29,0.382,22.6671875,0
2001-07-30,0.369,22.6036458333,0
2001-07-31,0.367,21.6192708333,0
2001-08-01,0.367,21.9541666667,0
2001-08-02,0.367,21.5744791667,0
2001-08-03,0.366,19.9197916667,0
2001-08-04,0.373,19.1604166667,0
2001-08-05,0.378,17.8833333333,0
2001-08-06,0.4,17.2510416667,0
2001-08-07,0.397,17.3151041667,0
2001-08-08,0.398,17.4052083333,0
2001-08-09,0.432,16.571875,0
2001-08-10,0.486,15.7963541667,0
2001-08-11,0.412,16.2723958333,0
2001-08-12,0.399,17.3796875,0
2001-08-13,0.392,19.8317708333,0
2001-08-14,0.39,22.5130208333,0
2001-08-15,0.38,23.0760416667,0
2001-08-16,0.379,22.4932291667,0
2001-08-17,0.379,22.1598958333,0
2001-08-18,0.367,20.8145833333,0
2001-08-19,0.361,20.2942708333,0
2001-08-20,0.353,20.8489583333,0
2001-08-21,0.353,20.9401041667,0
2001-08-22,0.353,21.55,0
2001-08-23,0.341,22.8057291667,0
2001-08-24,0.341,23.7140625,0
2001-08-25,0.341,24.4453125,0
2001-08-26,0.341,23.2119791667,0
2001-08-27,0.341,20.7666666667,0
2001-08-28,0.341,18.5848958333,0
2001-08-29,0.341,16.1177083333,0
2001-08-30,0.341,15.2640625,0
2001-08-31,0.341,15.3666666667,0
2001-09-01,0.353,15.040625,0
2001-09-02,0.353,14.9744791667,0
2001-09-03,0.353,14.7494791667,0
2001-09-04,0.803,14.290625,0
2001-09-05,0.553,13.6692708333,0
2001-09-06,0.688,13.1239583333,0
2001-09-07,0.595,12.9854166667,0
2001-09-08,0.978,12.4958333333,0
2001-09-09,1.553,12.5348958333,0
2001-09-10,1.196,12.2854166667,0
2001-09-11,1.013,12.284375,0
2001-09-12,1.096,12.8958333333,0
2001-09-13,1.77,12.88125,0
2001-09-14,3.878,12.8098958333,0
2001-09-15,2.742,11.9890625,0
2001-09-16,2.299,11.171875,0
2001-09-17,2.375,10.7255208333,0
2001-09-18,2.056,10.5979166667,0
2001-09-19,1.51,11.1869791667,0
2001-09-20,1.848,11.6223958333,0
2001-09-21,11.44,11.6994791667,0
2001-09-22,6.638,11.575,0
2001-09-23,4.115,10.7583333333,0
2001-09-24,2.626,10.4229166667,0
2001-09-25,1.715,10.7802083333,0
2001-09-26,1.228,11.734375,0
2001-09-27,0.962,13.1567708333,0
2001-09-28,0.987,14.2479166667,0
2001-09-29,0.925,15.2578125,0
2001-09-30,0.893,15.6489583333,0
2001-10-01,0.828,16.7645833333,0
2001-10-02,2.096,16.7838541667,0
2001-10-03,2.428,16.1984375,0
2001-10-04,2.066,15.3109375,0
2001-10-05,1.775,14.61875,0
2001-10-06,1.435,14.796875,0
2001-10-07,1.195,14.7984375,0
2001-10-08,0.989,14.946875,0
2001-10-09,0.836,14.1828125,0
2001-10-10,0.715,13.7223958333,0
2001-10-11,0.648,13.9755208333,0
2001-10-12,0.61,14.9875,0
2001-10-13,0.608,15.8760416667,0
2001-10-14,0.583,16.5630208333,0
2001-10-15,0.582,16.4817708333,0
2001-10-16,0.553,15.2348958333,0
2001-10-17,0.553,14.4848958333,0
2001-10-18,0.527,14.0427083333,0
2001-10-19,0.527,14.021875,0
2001-10-20,0.527,14.1661458333,0
2001-10-21,0.5,13.7614583333,0
2001-10-22,0.527,12.8526041667,0
2001-10-23,0.527,12.4260416667,0
2001-10-24,0.55,12.2427083333,0
2001-10-25,0.553,12.2338541667,0
2001-10-26,0.553,12.5875,0
2001-10-27,0.527,12.0515625,0
2001-10-28,0.588,11.4817708333,0
2001-10-29,0.709,12.065625,0
2001-10-30,0.705,12.0046875,0
2001-10-31,0.678,11.3760416667,0
2001-11-01,0.785,10.3,0
2001-11-02,0.653,7.8875,0
2001-11-03,0.643,6.0578125,0
2001-11-04,0.638,5.9411458333,0
2001-11-05,0.606,6.4005208333,0
2001-11-06,0.58,7.5375,0
2001-11-07,0.717,7.8609375,0
2001-11-08,0.985,6.4260416667,0
2001-11-09,5.195,4.23125,0
2001-11-10,3.295,2.1515625,0
2001-11-11,2.192,2.0947916667,0
2001-11-12,1.55,2.8567708333,0
2001-11-13,1.313,3.7114583333,0
2001-11-14,1.007,3.21875,0
2001-11-15,0.833,2.3265625,0
2001-11-16,0.74,2.0317708333,0
2001-11-17,0.71,2.39375,0
2001-11-18,0.689,3.8567708333,0
2001-11-19,0.647,4.9088541667,0
2001-11-20,0.599,5.871875,0
2001-11-21,0.579,6.409375,0
2001-11-22,0.557,5.9463541667,0
2001-11-23,3.681,5.2635416667,0
2001-11-24,3.151,5.278125,0
2001-11-25,2.435,5.6182291667,0
2001-11-26,2.137,6.0385416667,0
2001-11-27,3.043,6.5125,0
2001-11-28,2.997,6.196875,0
2001-11-29,3.403,6.8671875,0
2001-11-30,5.623,8.4307291667,0
2001-12-01,6.291,9.3171875,0
2001-12-02,6.476,9.9244791667,0
2001-12-03,4.58,9.4317708333,0
2001-12-04,3.064,8.5786458333,0
2001-12-05,2.4,7.9135416667,0
2001-12-06,2.108,6.0567708333,0
2001-12-07,2.01,4.4614583333,0
2001-12-08,1.93,2.465625,0
2001-12-09,1.517,0.5098958333,0
2001-12-10,1.204,0.2979166667,0
2001-12-11,1.013,0.5734375,0
2001-12-12,0.911,0.7421875,0
2001-12-13,0.793,0.1,0
2001-12-14,0.713,0.1,0
2001-12-15,0.642,0.1,0
2001-12-16,0.596,0.1,0
2001-12-17,0.55,0.1,0
2001-12-18,0.541,0.6348958333,0
2001-12-19,0.534,0.5098958333,0
2001-12-20,0.539,1.4005208333,0
2001-12-21,0.504,1.3833333333,0
2001-12-22,1.211,0.1,0
2001-12-23,0.843,0.1,0
2001-12-24,0.648,0.1,0
2001-12-25,1.105,0.1,0
2001-12-26,8.776,1.0947916667,0
2001-12-27,4.717,2.8619791667,0
2001-12-28,3.548,2.1947916667,0
2001-12-29,9.655,1.9947916667,0
2001-12-30,5.285,1.2755208333,0
2001-12-31,3.173,0.1,0
2002-01-01,2.15,0.1,0
2002-01-02,1.599,0.1,0
2002-01-03,1.324,0.1,0
2002-01-04,1.107,0.1,0
2002-01-05,0.947,0.1,0
2002-01-06,0.855,0.1,0
2002-01-07,0.797,0.1,0
2002-01-08,0.741,0.1,0
2002-01-09,0.698,0.1,0
2002-01-10,0.647,0.1,0
2002-01-11,0.596,0.1,0
2002-01-12,0.555,0.7953125,0
2002-01-13,0.547,1.5505208333,0
2002-01-14,0.544,1.4317708333,0
2002-01-15,0.506,0.7244791667,0
2002-01-16,0.502,0.1,0
2002-01-17,0.501,0.4479166667,0
2002-01-18,0.5,1.8588541667,0
2002-01-19,0.503,3.7234375,0
2002-01-20,0.901,5.9296875,0
2002-01-21,10.986,7.2364583333,0
2002-01-22,11.422,7.6765625,0
2002-01-23,5.225,8.3145833333,0
2002-01-24,4.066,7.1307291667,0
2002-01-25,3.406,8.0072916667,0
2002-01-26,2.74,9.01875,0
2002-01-27,2.698,9.7260416667,0
2002-01-28,11.269,10.8411458333,0
2002-01-29,6.319,10.8739583333,0
2002-01-30,3.824,10.4,0
2002-01-31,2.644,10.0182291667,0
2002-02-01,1.817,10.75625,0
2002-02-02,1.392,10.9796875,0
2002-02-03,1.136,11.3,0
2002-02-04,0.998,11.5614583333,0
2002-02-05,0.887,10.2989583333,0
2002-02-06,1.287,9.0432291667,0
2002-02-07,1.151,8.6494791667,0
2002-02-08,1.2,8.4380208333,0
2002-02-09,1.366,8.4239583333,0
2002-02-10,5.064,9.4515625,0
2002-02-11,4.625,10.2708333333,0
2002-02-12,4.993,9.2520833333,0
2002-02-13,5.461,8.275,0
2002-02-14,6.077,5.8322916667,0
2002-02-15,3.986,3.2807291667,0
2002-02-16,2.653,2.3635416667,0
2002-02-17,1.908,2.2609375,0
2002-02-18,1.415,3.1270833333,0
2002-02-19,1.18,4.2213541667,0
2002-02-20,1.549,4.0192708333,0
2002-02-21,10.791,4.4369791667,0
2002-02-22,5.22,4.1453125,0
2002-02-23,11.089,3.2953125,0
2002-02-24,6.805,4.6151041667,0
2002-02-25,4.454,6.2239583333,0
2002-02-26,10.288,7.2203125,0
2002-02-27,13.186,8.13125,0
2002-02-28,7.171,7.2375,0
2002-03-01,4.156,4.3760416667,0
2002-03-02,2.815,3.3760416667,0
2002-03-03,2.12,3.3203125,0
2002-03-04,1.686,3.6213541667,0
2002-03-05,1.408,5.44375,0
2002-03-06,1.193,7.0052083333,0
2002-03-07,1.315,7.3041666667,0
2002-03-08,1.048,8.1302083333,0
2002-03-09,1.007,8.2114583333,0
2002-03-10,1.003,8.2802083333,0
2002-03-11,0.911,9.3291666667,0
2002-03-12,0.84,9.1786458333,0
2002-03-13,0.781,8.0567708333,0
2002-03-14,0.767,7.2072916667,0
2002-03-15,0.878,6.9020833333,0
2002-03-16,0.716,8.05,0
2002-03-17,0.664,10.2864583333,0
